District,Mandal,Date,Min Wind Speed (Kmph),Max Wind Speed (Kmph)
Adilabad,Tamsi,2024-04-14,0.0,10.8
Adilabad,Tamsi,2024-04-15,0.0,7.6
Adilabad,Tamsi,2024-04-16,0.0,3.0
Adilabad,Tamsi,2024-04-17,0.0,4.0
Adilabad,Tamsi,2024-04-18,0.0,5.8
Adilabad,Tamsi,2024-04-19,0.0,9.6
Adilabad,Tamsi,2024-04-20,0.0,7.7
Adilabad,Tamsi,2024-04-21,0.0,7.7
Adilabad,Tamsi,2024-04-22,0.0,7.2
Adilabad,Tamsi,2024-04-23,0.0,13.9
Adilabad,Tamsi,2024-04-24,0.0,12.2
Adilabad,Tamsi,2024-04-25,0.0,6.3
Adilabad,Tamsi,2024-04-26,0.0,6.5
Adilabad,Tamsi,2024-04-27,0.0,14.3
Adilabad,Tamsi,2024-04-28,0.0,10.8
Adilabad,Tamsi,2024-04-29,0.0,9.5
Adilabad,Tamsi,2024-04-30,0.0,4.5
Adilabad,Utnur,2024-04-01,0.0,12.7
Adilabad,Utnur,2024-04-02,0.0,9.9
Adilabad,Utnur,2024-04-03,0.0,8.1
Adilabad,Utnur,2024-04-04,0.0,10.8
Adilabad,Utnur,2024-04-05,0.0,11.4
Adilabad,Utnur,2024-04-06,0.0,10.2
Adilabad,Utnur,2024-04-07,0.0,14.3
Adilabad,Utnur,2024-04-08,6.5,22.3
Adilabad,Utnur,2024-04-09,0.0,17.4
Adilabad,Utnur,2024-04-10,0.0,17.6
Adilabad,Utnur,2024-04-11,4.1,17.8
Adilabad,Utnur,2024-04-12,0.0,15.3
Adilabad,Utnur,2024-04-13,0.0,15.2
Adilabad,Utnur,2024-04-14,0.0,13.8
Adilabad,Utnur,2024-04-15,0.0,12.6
Adilabad,Utnur,2024-04-16,0.0,7.8
Adilabad,Utnur,2024-04-17,0.0,13.1
Adilabad,Utnur,2024-04-18,0.0,7.6
Adilabad,Utnur,2024-04-19,0.0,12.7
Adilabad,Utnur,2024-04-20,0.0,9.1
Adilabad,Utnur,2024-04-21,0.0,12.7
Adilabad,Utnur,2024-04-22,0.0,13.5
Adilabad,Utnur,2024-04-23,0.0,41.6
Adilabad,Utnur,2024-04-24,0.0,13.7
Adilabad,Utnur,2024-04-25,0.0,9.6
Adilabad,Utnur,2024-04-26,0.0,11.5
Adilabad,Utnur,2024-04-27,0.0,16.8
Adilabad,Utnur,2024-04-28,0.0,12.6
Adilabad,Utnur,2024-04-29,0.0,13.0
Adilabad,Utnur,2024-04-30,0.0,8.5
Bhadradri Kothagudem,Allapalli,2024-04-01,0.0,6.2
Bhadradri Kothagudem,Allapalli,2024-04-02,0.0,7.4
Bhadradri Kothagudem,Allapalli,2024-04-03,0.0,8.0
Bhadradri Kothagudem,Allapalli,2024-04-04,0.0,8.1
Bhadradri Kothagudem,Allapalli,2024-04-05,0.0,8.4
Bhadradri Kothagudem,Allapalli,2024-04-06,0.0,6.7
Bhadradri Kothagudem,Allapalli,2024-04-07,0.0,6.0
Bhadradri Kothagudem,Allapalli,2024-04-08,0.0,6.4
Bhadradri Kothagudem,Allapalli,2024-04-09,0.7,12.5
Bhadradri Kothagudem,Allapalli,2024-04-10,0.3,7.7
Bhadradri Kothagudem,Allapalli,2024-04-11,2.0,9.1
Bhadradri Kothagudem,Allapalli,2024-04-12,0.0,8.1
Bhadradri Kothagudem,Allapalli,2024-04-13,0.0,8.0
Bhadradri Kothagudem,Allapalli,2024-04-14,0.0,9.0
Bhadradri Kothagudem,Allapalli,2024-04-15,0.0,6.6
Bhadradri Kothagudem,Allapalli,2024-04-16,0.0,8.0
Bhadradri Kothagudem,Allapalli,2024-04-17,0.0,5.4
Bhadradri Kothagudem,Allapalli,2024-04-18,0.0,5.7
Bhadradri Kothagudem,Allapalli,2024-04-19,0.0,8.3
Bhadradri Kothagudem,Allapalli,2024-04-20,0.0,8.8
Bhadradri Kothagudem,Allapalli,2024-04-21,0.0,6.7
Bhadradri Kothagudem,Allapalli,2024-04-22,0.0,14.0
Bhadradri Kothagudem,Allapalli,2024-04-23,1.2,5.4
Bhadradri Kothagudem,Allapalli,2024-04-24,0.0,8.1
Bhadradri Kothagudem,Allapalli,2024-04-25,0.0,11.0
Bhadradri Kothagudem,Allapalli,2024-04-26,0.0,7.1
Bhadradri Kothagudem,Allapalli,2024-04-27,0.0,8.7
Bhadradri Kothagudem,Allapalli,2024-04-28,0.0,8.6
Bhadradri Kothagudem,Allapalli,2024-04-29,0.0,8.4
Bhadradri Kothagudem,Allapalli,2024-04-30,0.0,9.2
Bhadradri Kothagudem,Annapureddipalle,2024-04-01,0.0,6.7
Bhadradri Kothagudem,Annapureddipalle,2024-04-02,0.0,5.9
Bhadradri Kothagudem,Annapureddipalle,2024-04-03,0.0,4.8
Bhadradri Kothagudem,Annapureddipalle,2024-04-04,0.0,7.1
Bhadradri Kothagudem,Annapureddipalle,2024-04-05,0.0,3.0
Bhadradri Kothagudem,Annapureddipalle,2024-04-06,0.0,0.0
Bhadradri Kothagudem,Annapureddipalle,2024-04-07,0.0,0.0
Bhadradri Kothagudem,Annapureddipalle,2024-04-08,0.0,0.0
Bhadradri Kothagudem,Annapureddipalle,2024-04-09,0.0,0.0
Bhadradri Kothagudem,Annapureddipalle,2024-04-10,0.0,0.0
Bhadradri Kothagudem,Annapureddipalle,2024-04-11,0.0,0.0
Bhadradri Kothagudem,Annapureddipalle,2024-04-12,0.0,0.0
Bhadradri Kothagudem,Annapureddipalle,2024-04-13,0.0,0.0
Bhadradri Kothagudem,Annapureddipalle,2024-04-14,0.0,0.0
Bhadradri Kothagudem,Annapureddipalle,2024-04-15,0.0,0.0
Bhadradri Kothagudem,Annapureddipalle,2024-04-16,0.0,1.6
Bhadradri Kothagudem,Annapureddipalle,2024-04-17,0.0,0.0
Bhadradri Kothagudem,Annapureddipalle,2024-04-18,0.0,7.5
Bhadradri Kothagudem,Annapureddipalle,2024-04-19,5.0,7.1
Bhadradri Kothagudem,Annapureddipalle,2024-04-20,0.0,0.0
Bhadradri Kothagudem,Annapureddipalle,2024-04-21,0.0,7.5
Bhadradri Kothagudem,Annapureddipalle,2024-04-22,0.0,3.7
Bhadradri Kothagudem,Annapureddipalle,2024-04-23,0.0,9.0
Bhadradri Kothagudem,Annapureddipalle,2024-04-24,0.0,0.0
Bhadradri Kothagudem,Annapureddipalle,2024-04-25,2.9,10.2
Bhadradri Kothagudem,Annapureddipalle,2024-04-26,0.0,0.0
Bhadradri Kothagudem,Annapureddipalle,2024-04-27,0.0,0.0
Bhadradri Kothagudem,Annapureddipalle,2024-04-28,0.3,12.7
Bhadradri Kothagudem,Annapureddipalle,2024-04-29,0.0,6.3
Bhadradri Kothagudem,Annapureddipalle,2024-04-30,0.0,11.1
Bhadradri Kothagudem,Aswapuram,2024-04-01,0.0,1.8
Bhadradri Kothagudem,Aswapuram,2024-04-02,0.0,0.4
Bhadradri Kothagudem,Aswapuram,2024-04-03,0.0,0.2
Bhadradri Kothagudem,Aswapuram,2024-04-04,0.0,0.1
Bhadradri Kothagudem,Aswapuram,2024-04-05,0.0,0.8
Bhadradri Kothagudem,Aswapuram,2024-04-06,0.0,0.1
Bhadradri Kothagudem,Aswapuram,2024-04-07,0.0,0.5
Bhadradri Kothagudem,Aswapuram,2024-04-08,0.0,0.7
Bhadradri Kothagudem,Aswapuram,2024-04-09,0.0,0.1
Bhadradri Kothagudem,Aswapuram,2024-04-10,0.0,0.1
Bhadradri Kothagudem,Aswapuram,2024-04-11,0.0,1.0
Bhadradri Kothagudem,Aswapuram,2024-04-12,0.0,1.3
Bhadradri Kothagudem,Aswapuram,2024-04-13,0.0,0.1
Bhadradri Kothagudem,Aswapuram,2024-04-14,0.0,0.1
Bhadradri Kothagudem,Aswapuram,2024-04-15,0.0,1.3
Bhadradri Kothagudem,Aswapuram,2024-04-16,0.0,2.3
Bhadradri Kothagudem,Aswapuram,2024-04-17,0.0,1.1
Bhadradri Kothagudem,Aswapuram,2024-04-18,0.0,0.0
Bhadradri Kothagudem,Aswapuram,2024-04-19,0.0,0.2
Bhadradri Kothagudem,Aswapuram,2024-04-20,0.0,0.3
Bhadradri Kothagudem,Aswapuram,2024-04-21,0.0,2.6
Bhadradri Kothagudem,Aswapuram,2024-04-22,0.0,0.0
Bhadradri Kothagudem,Aswapuram,2024-04-23,0.0,0.8
Bhadradri Kothagudem,Aswapuram,2024-04-24,0.0,1.4
Bhadradri Kothagudem,Aswapuram,2024-04-25,0.0,0.2
Bhadradri Kothagudem,Aswapuram,2024-04-26,0.0,0.1
Bhadradri Kothagudem,Aswapuram,2024-04-27,0.0,0.2
Bhadradri Kothagudem,Aswapuram,2024-04-28,0.0,0.1
Bhadradri Kothagudem,Aswapuram,2024-04-29,0.0,3.3
Bhadradri Kothagudem,Aswapuram,2024-04-30,0.0,1.8
Bhadradri Kothagudem,Aswaraopeta,2024-04-01,0.0,11.0
Bhadradri Kothagudem,Aswaraopeta,2024-04-02,0.0,9.3
Bhadradri Kothagudem,Aswaraopeta,2024-04-03,0.0,10.2
Bhadradri Kothagudem,Aswaraopeta,2024-04-04,0.0,12.1
Bhadradri Kothagudem,Aswaraopeta,2024-04-05,0.0,10.0
Bhadradri Kothagudem,Aswaraopeta,2024-04-06,0.0,7.6
Bhadradri Kothagudem,Aswaraopeta,2024-04-07,0.0,8.2
Bhadradri Kothagudem,Aswaraopeta,2024-04-08,0.0,13.3
Bhadradri Kothagudem,Aswaraopeta,2024-04-09,0.0,18.9
Bhadradri Kothagudem,Aswaraopeta,2024-04-10,0.0,10.5
Bhadradri Kothagudem,Aswaraopeta,2024-04-11,0.0,13.0
Bhadradri Kothagudem,Aswaraopeta,2024-04-12,0.0,11.2
Bhadradri Kothagudem,Aswaraopeta,2024-04-13,0.0,11.6
Bhadradri Kothagudem,Aswaraopeta,2024-04-14,0.0,11.8
Bhadradri Kothagudem,Aswaraopeta,2024-04-15,0.0,9.6
Bhadradri Kothagudem,Aswaraopeta,2024-04-16,0.0,12.8
Bhadradri Kothagudem,Aswaraopeta,2024-04-17,0.0,7.3
Bhadradri Kothagudem,Aswaraopeta,2024-04-18,0.0,9.6
Bhadradri Kothagudem,Aswaraopeta,2024-04-19,0.0,11.4
Bhadradri Kothagudem,Aswaraopeta,2024-04-20,0.0,11.3
Bhadradri Kothagudem,Aswaraopeta,2024-04-21,0.0,10.9
Bhadradri Kothagudem,Aswaraopeta,2024-04-22,0.0,11.2
Bhadradri Kothagudem,Aswaraopeta,2024-04-23,0.0,10.8
Bhadradri Kothagudem,Aswaraopeta,2024-04-24,0.0,13.4
Bhadradri Kothagudem,Aswaraopeta,2024-04-25,0.0,8.6
Bhadradri Kothagudem,Aswaraopeta,2024-04-26,0.0,12.1
Bhadradri Kothagudem,Aswaraopeta,2024-04-27,0.0,13.1
Bhadradri Kothagudem,Aswaraopeta,2024-04-28,0.0,10.8
Bhadradri Kothagudem,Aswaraopeta,2024-04-29,0.0,8.2
Bhadradri Kothagudem,Aswaraopeta,2024-04-30,0.0,11.3
Bhadradri Kothagudem,Bhadrachalam,2024-04-01,0.0,4.4
Bhadradri Kothagudem,Bhadrachalam,2024-04-02,0.0,0.4
Bhadradri Kothagudem,Bhadrachalam,2024-04-03,0.0,0.2
Bhadradri Kothagudem,Bhadrachalam,2024-04-04,0.0,0.1
Bhadradri Kothagudem,Bhadrachalam,2024-04-05,0.0,0.0
Bhadradri Kothagudem,Bhadrachalam,2024-04-06,0.0,0.1
Bhadradri Kothagudem,Bhadrachalam,2024-04-07,0.0,0.0
Bhadradri Kothagudem,Bhadrachalam,2024-04-08,0.0,0.1
Bhadradri Kothagudem,Bhadrachalam,2024-04-09,0.0,11.3
Bhadradri Kothagudem,Bhadrachalam,2024-04-10,0.0,4.0
Bhadradri Kothagudem,Bhadrachalam,2024-04-11,0.0,4.0
Bhadradri Kothagudem,Bhadrachalam,2024-04-12,0.0,0.9
Bhadradri Kothagudem,Bhadrachalam,2024-04-13,0.0,0.1
Bhadradri Kothagudem,Bhadrachalam,2024-04-14,0.0,1.0
Bhadradri Kothagudem,Bhadrachalam,2024-04-15,0.0,5.1
Bhadradri Kothagudem,Bhadrachalam,2024-04-16,0.0,5.6
Bhadradri Kothagudem,Bhadrachalam,2024-04-17,0.0,0.1
Bhadradri Kothagudem,Bhadrachalam,2024-04-18,0.0,1.0
Bhadradri Kothagudem,Bhadrachalam,2024-04-19,0.0,4.5
Bhadradri Kothagudem,Bhadrachalam,2024-04-20,0.0,8.9
Bhadradri Kothagudem,Bhadrachalam,2024-04-21,0.0,7.5
Bhadradri Kothagudem,Bhadrachalam,2024-04-22,0.0,6.9
Bhadradri Kothagudem,Bhadrachalam,2024-04-23,0.0,0.2
Bhadradri Kothagudem,Bhadrachalam,2024-04-24,0.0,0.0
Bhadradri Kothagudem,Bhadrachalam,2024-04-25,0.0,0.2
Bhadradri Kothagudem,Bhadrachalam,2024-04-26,0.0,0.1
Bhadradri Kothagudem,Bhadrachalam,2024-04-27,0.0,0.0
Bhadradri Kothagudem,Bhadrachalam,2024-04-28,0.0,8.1
Bhadradri Kothagudem,Bhadrachalam,2024-04-29,0.0,4.0
Bhadradri Kothagudem,Bhadrachalam,2024-04-30,0.0,4.6
Bhadradri Kothagudem,Burgampadu,2024-04-01,0.0,4.4
Bhadradri Kothagudem,Burgampadu,2024-04-02,0.0,5.9
Bhadradri Kothagudem,Burgampadu,2024-04-03,0.3,5.4
Bhadradri Kothagudem,Burgampadu,2024-04-04,0.0,8.1
Bhadradri Kothagudem,Burgampadu,2024-04-05,0.0,8.6
Bhadradri Kothagudem,Burgampadu,2024-04-06,0.0,7.2
Bhadradri Kothagudem,Burgampadu,2024-04-07,0.0,5.1
Bhadradri Kothagudem,Burgampadu,2024-04-08,0.0,2.9
Bhadradri Kothagudem,Burgampadu,2024-04-09,0.0,10.1
Bhadradri Kothagudem,Burgampadu,2024-04-10,0.0,0.1
Bhadradri Kothagudem,Burgampadu,2024-04-11,0.0,6.4
Bhadradri Kothagudem,Burgampadu,2024-04-12,0.0,4.1
Bhadradri Kothagudem,Burgampadu,2024-04-13,0.0,3.8
Bhadradri Kothagudem,Burgampadu,2024-04-14,0.0,4.2
Bhadradri Kothagudem,Burgampadu,2024-04-15,0.0,5.6
Bhadradri Kothagudem,Burgampadu,2024-04-16,0.0,0.1
Bhadradri Kothagudem,Burgampadu,2024-04-17,0.0,2.5
Bhadradri Kothagudem,Burgampadu,2024-04-18,0.0,5.4
Bhadradri Kothagudem,Burgampadu,2024-04-19,0.2,5.9
Bhadradri Kothagudem,Burgampadu,2024-04-20,0.4,9.6
Bhadradri Kothagudem,Burgampadu,2024-04-21,0.0,7.3
Bhadradri Kothagudem,Burgampadu,2024-04-22,0.0,6.4
Bhadradri Kothagudem,Burgampadu,2024-04-23,0.0,0.2
Bhadradri Kothagudem,Burgampadu,2024-04-24,0.0,6.2
Bhadradri Kothagudem,Burgampadu,2024-04-25,0.0,6.9
Bhadradri Kothagudem,Burgampadu,2024-04-26,0.0,4.9
Bhadradri Kothagudem,Burgampadu,2024-04-27,0.0,7.3
Bhadradri Kothagudem,Burgampadu,2024-04-28,0.0,7.4
Bhadradri Kothagudem,Burgampadu,2024-04-29,0.0,6.2
Bhadradri Kothagudem,Burgampadu,2024-04-30,0.0,7.3
Bhadradri Kothagudem,Chandrugonda,2024-04-01,0.0,0.0
Bhadradri Kothagudem,Chandrugonda,2024-04-02,0.0,5.3
Bhadradri Kothagudem,Chandrugonda,2024-04-03,0.0,14.1
Bhadradri Kothagudem,Chandrugonda,2024-04-04,0.0,14.8
Bhadradri Kothagudem,Chandrugonda,2024-04-05,0.0,17.5
Bhadradri Kothagudem,Chandrugonda,2024-04-06,0.0,9.0
Bhadradri Kothagudem,Chandrugonda,2024-04-07,0.0,10.6
Bhadradri Kothagudem,Chandrugonda,2024-04-08,0.0,14.5
Bhadradri Kothagudem,Chandrugonda,2024-04-09,0.0,34.9
Bhadradri Kothagudem,Chandrugonda,2024-04-10,0.0,24.0
Bhadradri Kothagudem,Chandrugonda,2024-04-11,0.0,23.9
Bhadradri Kothagudem,Chandrugonda,2024-04-12,0.0,20.6
Bhadradri Kothagudem,Chandrugonda,2024-04-13,0.0,22.1
Bhadradri Kothagudem,Chandrugonda,2024-04-14,0.0,15.4
Bhadradri Kothagudem,Chandrugonda,2024-04-15,0.0,25.7
Bhadradri Kothagudem,Chandrugonda,2024-04-16,0.0,11.8
Bhadradri Kothagudem,Chandrugonda,2024-04-17,0.0,10.8
Bhadradri Kothagudem,Chandrugonda,2024-04-18,0.0,19.8
Bhadradri Kothagudem,Chandrugonda,2024-04-19,0.0,9.6
Bhadradri Kothagudem,Chandrugonda,2024-04-20,0.0,24.8
Bhadradri Kothagudem,Chandrugonda,2024-04-21,0.0,15.1
Bhadradri Kothagudem,Chandrugonda,2024-04-22,0.0,20.9
Bhadradri Kothagudem,Chandrugonda,2024-04-23,0.0,14.4
Bhadradri Kothagudem,Chandrugonda,2024-04-24,0.0,22.5
Bhadradri Kothagudem,Chandrugonda,2024-04-25,0.0,15.4
Bhadradri Kothagudem,Chandrugonda,2024-04-26,0.0,19.3
Bhadradri Kothagudem,Chandrugonda,2024-04-27,0.0,17.6
Bhadradri Kothagudem,Chandrugonda,2024-04-28,0.0,15.0
Bhadradri Kothagudem,Chandrugonda,2024-04-29,0.0,17.4
Bhadradri Kothagudem,Chandrugonda,2024-04-30,0.0,14.5
Bhadradri Kothagudem,Cherla,2024-04-01,0.0,9.1
Bhadradri Kothagudem,Cherla,2024-04-02,0.0,10.3
Bhadradri Kothagudem,Cherla,2024-04-03,0.0,10.7
Bhadradri Kothagudem,Cherla,2024-04-04,0.0,12.7
Bhadradri Kothagudem,Cherla,2024-04-05,0.0,12.5
Bhadradri Kothagudem,Cherla,2024-04-06,0.0,11.2
Bhadradri Kothagudem,Cherla,2024-04-07,0.0,10.2
Bhadradri Kothagudem,Cherla,2024-04-08,0.0,6.4
Bhadradri Kothagudem,Cherla,2024-04-09,0.0,10.2
Bhadradri Kothagudem,Cherla,2024-04-10,0.0,5.8
Bhadradri Kothagudem,Cherla,2024-04-11,0.0,7.7
Bhadradri Kothagudem,Cherla,2024-04-12,0.0,10.3
Bhadradri Kothagudem,Cherla,2024-04-13,0.0,9.9
Bhadradri Kothagudem,Cherla,2024-04-14,0.0,7.9
Bhadradri Kothagudem,Cherla,2024-04-15,0.0,10.4
Bhadradri Kothagudem,Cherla,2024-04-16,0.0,9.8
Bhadradri Kothagudem,Cherla,2024-04-17,0.0,10.5
Bhadradri Kothagudem,Cherla,2024-04-18,0.0,11.0
Bhadradri Kothagudem,Cherla,2024-04-19,0.0,8.4
Bhadradri Kothagudem,Cherla,2024-04-20,0.0,5.8
Bhadradri Kothagudem,Cherla,2024-04-21,0.0,4.8
Bhadradri Kothagudem,Cherla,2024-04-22,0.0,14.5
Bhadradri Kothagudem,Cherla,2024-04-23,0.0,4.5
Bhadradri Kothagudem,Cherla,2024-04-24,0.0,5.9
Bhadradri Kothagudem,Cherla,2024-04-25,0.0,2.1
Bhadradri Kothagudem,Cherla,2024-04-26,0.0,4.6
Bhadradri Kothagudem,Cherla,2024-04-27,0.0,8.2
Bhadradri Kothagudem,Cherla,2024-04-28,0.0,8.1
Bhadradri Kothagudem,Cherla,2024-04-29,0.0,7.5
Bhadradri Kothagudem,Cherla,2024-04-30,0.0,5.4
Bhadradri Kothagudem,Chunchupally,2024-04-01,0.0,3.7
Bhadradri Kothagudem,Chunchupally,2024-04-02,0.0,4.5
Bhadradri Kothagudem,Chunchupally,2024-04-03,0.0,5.4
Bhadradri Kothagudem,Chunchupally,2024-04-04,0.0,5.8
Bhadradri Kothagudem,Chunchupally,2024-04-05,0.0,3.9
Bhadradri Kothagudem,Chunchupally,2024-04-06,0.0,3.5
Bhadradri Kothagudem,Chunchupally,2024-04-07,0.0,3.2
Bhadradri Kothagudem,Chunchupally,2024-04-08,0.0,5.1
Bhadradri Kothagudem,Chunchupally,2024-04-09,0.0,9.3
Bhadradri Kothagudem,Chunchupally,2024-04-10,0.0,6.8
Bhadradri Kothagudem,Chunchupally,2024-04-11,0.0,4.3
Bhadradri Kothagudem,Chunchupally,2024-04-12,0.0,6.2
Bhadradri Kothagudem,Chunchupally,2024-04-13,0.0,7.3
Bhadradri Kothagudem,Chunchupally,2024-04-14,0.0,4.0
Bhadradri Kothagudem,Chunchupally,2024-04-15,0.0,4.2
Bhadradri Kothagudem,Chunchupally,2024-04-16,0.0,2.2
Bhadradri Kothagudem,Chunchupally,2024-04-17,0.0,2.6
Bhadradri Kothagudem,Chunchupally,2024-04-18,0.0,5.7
Bhadradri Kothagudem,Chunchupally,2024-04-19,0.0,5.4
Bhadradri Kothagudem,Chunchupally,2024-04-20,0.0,4.9
Bhadradri Kothagudem,Chunchupally,2024-04-21,0.0,4.7
Bhadradri Kothagudem,Chunchupally,2024-04-22,0.0,7.3
Bhadradri Kothagudem,Chunchupally,2024-04-23,0.0,2.4
Bhadradri Kothagudem,Chunchupally,2024-04-24,0.0,6.4
Bhadradri Kothagudem,Chunchupally,2024-04-25,0.0,4.3
Bhadradri Kothagudem,Chunchupally,2024-04-26,0.0,5.3
Bhadradri Kothagudem,Chunchupally,2024-04-27,0.0,10.6
Bhadradri Kothagudem,Chunchupally,2024-04-28,0.0,8.0
Bhadradri Kothagudem,Chunchupally,2024-04-29,0.0,5.7
Bhadradri Kothagudem,Chunchupally,2024-04-30,0.0,6.0
Bhadradri Kothagudem,Dammapeta,2024-04-01,0.0,9.3
Bhadradri Kothagudem,Dammapeta,2024-04-02,0.0,11.9
Bhadradri Kothagudem,Dammapeta,2024-04-03,1.9,9.5
Bhadradri Kothagudem,Dammapeta,2024-04-04,2.8,11.1
Bhadradri Kothagudem,Dammapeta,2024-04-05,2.1,9.8
Bhadradri Kothagudem,Dammapeta,2024-04-06,1.5,7.6
Bhadradri Kothagudem,Dammapeta,2024-04-07,2.2,7.6
Bhadradri Kothagudem,Dammapeta,2024-04-08,0.0,11.0
Bhadradri Kothagudem,Dammapeta,2024-04-09,4.4,16.9
Bhadradri Kothagudem,Dammapeta,2024-04-10,0.0,12.4
Bhadradri Kothagudem,Dammapeta,2024-04-11,0.0,12.6
Bhadradri Kothagudem,Dammapeta,2024-04-12,0.9,10.5
Bhadradri Kothagudem,Dammapeta,2024-04-13,2.8,11.3
Bhadradri Kothagudem,Dammapeta,2024-04-14,4.0,10.4
Bhadradri Kothagudem,Dammapeta,2024-04-15,1.3,10.4
Bhadradri Kothagudem,Dammapeta,2024-04-16,0.0,9.7
Bhadradri Kothagudem,Dammapeta,2024-04-17,2.0,8.3
Bhadradri Kothagudem,Dammapeta,2024-04-18,2.4,8.3
Bhadradri Kothagudem,Dammapeta,2024-04-19,5.0,8.3
Bhadradri Kothagudem,Dammapeta,2024-04-20,0.0,11.3
Bhadradri Kothagudem,Dammapeta,2024-04-21,0.0,7.8
Bhadradri Kothagudem,Dammapeta,2024-04-22,0.0,9.3
Bhadradri Kothagudem,Dammapeta,2024-04-23,0.0,9.6
Bhadradri Kothagudem,Dammapeta,2024-04-24,1.8,11.5
Bhadradri Kothagudem,Dammapeta,2024-04-25,2.9,10.2
Bhadradri Kothagudem,Dammapeta,2024-04-26,0.3,11.3
Bhadradri Kothagudem,Dammapeta,2024-04-27,2.2,10.8
Bhadradri Kothagudem,Dammapeta,2024-04-28,0.9,12.7
Bhadradri Kothagudem,Dammapeta,2024-04-29,3.0,7.8
Bhadradri Kothagudem,Dammapeta,2024-04-30,2.9,11.1
Bhadradri Kothagudem,Dummugudem,2024-04-01,0.0,1.8
Bhadradri Kothagudem,Dummugudem,2024-04-02,0.0,1.4
Bhadradri Kothagudem,Dummugudem,2024-04-03,0.0,1.9
Bhadradri Kothagudem,Dummugudem,2024-04-04,0.0,2.5
Bhadradri Kothagudem,Dummugudem,2024-04-05,0.0,0.8
Bhadradri Kothagudem,Dummugudem,2024-04-06,0.0,2.7
Bhadradri Kothagudem,Dummugudem,2024-04-07,0.0,0.5
Bhadradri Kothagudem,Dummugudem,2024-04-08,0.0,0.7
Bhadradri Kothagudem,Dummugudem,2024-04-09,0.0,2.9
Bhadradri Kothagudem,Dummugudem,2024-04-10,0.0,3.0
Bhadradri Kothagudem,Dummugudem,2024-04-11,0.0,1.0
Bhadradri Kothagudem,Dummugudem,2024-04-12,0.0,6.8
Bhadradri Kothagudem,Dummugudem,2024-04-13,0.0,2.5
Bhadradri Kothagudem,Dummugudem,2024-04-14,0.0,4.0
Bhadradri Kothagudem,Dummugudem,2024-04-15,0.0,1.3
Bhadradri Kothagudem,Dummugudem,2024-04-16,0.0,2.3
Bhadradri Kothagudem,Dummugudem,2024-04-17,0.0,1.1
Bhadradri Kothagudem,Dummugudem,2024-04-18,0.0,11.0
Bhadradri Kothagudem,Dummugudem,2024-04-19,0.0,0.6
Bhadradri Kothagudem,Dummugudem,2024-04-20,0.0,2.3
Bhadradri Kothagudem,Dummugudem,2024-04-21,0.0,2.6
Bhadradri Kothagudem,Dummugudem,2024-04-22,0.0,0.0
Bhadradri Kothagudem,Dummugudem,2024-04-23,0.0,0.8
Bhadradri Kothagudem,Dummugudem,2024-04-24,0.0,1.4
Bhadradri Kothagudem,Dummugudem,2024-04-25,0.0,1.4
Bhadradri Kothagudem,Dummugudem,2024-04-26,0.0,2.1
Bhadradri Kothagudem,Dummugudem,2024-04-27,0.0,0.2
Bhadradri Kothagudem,Dummugudem,2024-04-28,0.0,1.8
Bhadradri Kothagudem,Dummugudem,2024-04-29,0.0,3.3
Bhadradri Kothagudem,Dummugudem,2024-04-30,0.0,1.8
Bhadradri Kothagudem,Gundala,2024-04-01,0.0,11.0
Bhadradri Kothagudem,Gundala,2024-04-02,0.0,12.4
Bhadradri Kothagudem,Gundala,2024-04-03,0.0,11.6
Bhadradri Kothagudem,Gundala,2024-04-04,0.0,10.3
Bhadradri Kothagudem,Gundala,2024-04-05,0.0,11.6
Bhadradri Kothagudem,Gundala,2024-04-06,0.0,7.2
Bhadradri Kothagudem,Gundala,2024-04-07,0.0,6.7
Bhadradri Kothagudem,Gundala,2024-04-08,0.0,10.8
Bhadradri Kothagudem,Gundala,2024-04-09,2.0,16.1
Bhadradri Kothagudem,Gundala,2024-04-10,0.9,12.1
Bhadradri Kothagudem,Gundala,2024-04-11,5.9,16.3
Bhadradri Kothagudem,Gundala,2024-04-12,0.0,11.2
Bhadradri Kothagudem,Gundala,2024-04-13,0.0,12.0
Bhadradri Kothagudem,Gundala,2024-04-14,0.0,8.3
Bhadradri Kothagudem,Gundala,2024-04-15,0.0,10.5
Bhadradri Kothagudem,Gundala,2024-04-16,0.0,15.3
Bhadradri Kothagudem,Gundala,2024-04-17,0.0,8.3
Bhadradri Kothagudem,Gundala,2024-04-18,0.0,6.5
Bhadradri Kothagudem,Gundala,2024-04-19,0.0,12.4
Bhadradri Kothagudem,Gundala,2024-04-20,0.0,10.8
Bhadradri Kothagudem,Gundala,2024-04-21,0.0,8.1
Bhadradri Kothagudem,Gundala,2024-04-22,0.0,10.9
Bhadradri Kothagudem,Gundala,2024-04-23,3.6,7.7
Bhadradri Kothagudem,Gundala,2024-04-24,0.0,12.6
Bhadradri Kothagudem,Gundala,2024-04-25,0.0,14.8
Bhadradri Kothagudem,Gundala,2024-04-26,0.0,7.3
Bhadradri Kothagudem,Gundala,2024-04-27,0.0,10.4
Bhadradri Kothagudem,Gundala,2024-04-28,0.0,14.5
Bhadradri Kothagudem,Gundala,2024-04-29,0.0,13.1
Bhadradri Kothagudem,Gundala,2024-04-30,0.0,11.0
Bhadradri Kothagudem,Julurpad,2024-04-01,0.0,8.3
